variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,requested_top_n,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,random_draw_index
stage064_B_random_1y_033_20220211,B: Top9+fu（10品种）,stage064_B_random_1y_033_20220211,random_1y_033_20220211,2022-02-11 random independent start to 2023-02-10,random_1y,2022-02-11,2023-02-10,150000.0,150000.0,0.4,243,126355.0,-15.76333333333334,-15.812940796089524,-39.29763877879465,26.782823739628828,-0.1295026927219227,109205.0,68.95311736590548,52.37643616077992,0,0,0,3830.0,62.0,37.86407766990291,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,126355.0,-15.76333333333334,-15.812940796089524,-39.29763877879465,-0.1295026927219227,109205.0,68.95311736590548,52.37643616077992,0.8423666666666666,,,,,2022-02,2022-02,2022,2,0,1,1,0,0,0,B,B,9,random_1y_033_20220211,1,2022-02-11,2023-02-10,1,0,B,33
stage064_C_random_1y_033_20220211,C: Top10+fu（11品种）,stage064_C_random_1y_033_20220211,random_1y_033_20220211,2022-02-11 random independent start to 2023-02-10,random_1y,2022-02-11,2023-02-10,150000.0,150000.0,0.4,243,124095.0,-17.269999999999996,-17.32384444261378,-40.63583491779443,26.81095963141593,-0.1784520763374612,106155.0,68.37937106918237,51.84664993031451,0,0,0,4030.0,72.0,39.37007874015748,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,124095.0,-17.269999999999996,-17.32384444261378,-40.63583491779443,-0.1784520763374612,106155.0,68.37937106918237,51.84664993031451,0.8273,,,,,2022-02,2022-02,2022,2,0,1,1,0,1,0,C,C,10,random_1y_033_20220211,1,2022-02-11,2023-02-10,1,0,C,33
stage064_A_random_1y_034_20241219,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_034_20241219,random_1y_034_20241219,2024-12-19 random independent start to 2025-12-18,random_1y,2024-12-19,2025-12-18,150000.0,150000.0,0.4,243,201503.1,34.33539999999999,34.471635617999084,-21.38301805674978,14.088009366014902,0.9704365074480732,126770.0,50.217581543357205,40.64171898717805,0,0,0,4920.0,51.0,47.16981132075472,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,201503.1,34.33539999999999,34.471635617999084,-21.38301805674978,0.9704365074480732,126770.0,50.217581543357205,40.64171898717805,1.343354,,,,,2024-12,2024-12,2024,12,1,1,1,0,0,0,A,A,8,random_1y_034_20241219,1,2024-12-19,2025-12-18,1,0,A,34
stage064_B_random_1y_034_20241219,B: Top9+fu（10品种）,stage064_B_random_1y_034_20241219,random_1y_034_20241219,2024-12-19 random independent start to 2025-12-18,random_1y,2024-12-19,2025-12-18,150000.0,150000.0,0.4,243,208873.1,39.24873333333334,39.40714784331585,-20.880310663308144,13.157433146015975,1.0785131020034684,127730.0,48.419969317310155,41.33331011650501,0,0,0,5140.0,53.0,47.706422018348626,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,208873.1,39.24873333333334,39.40714784331585,-20.880310663308144,1.0785131020034684,127730.0,48.419969317310155,41.33331011650501,1.3924873333333334,,,,,2024-12,2024-12,2024,12,1,1,1,0,0,0,B,B,9,random_1y_034_20241219,1,2024-12-19,2025-12-18,1,0,B,34
stage064_C_random_1y_034_20241219,C: Top10+fu（11品种）,stage064_C_random_1y_034_20241219,random_1y_034_20241219,2024-12-19 random independent start to 2025-12-18,random_1y,2024-12-19,2025-12-18,150000.0,150000.0,0.4,243,208873.1,39.24873333333334,39.40714784331585,-20.880310663308144,13.157433146015975,1.0785131020034684,127730.0,48.419969317310155,41.33331011650501,0,0,0,5140.0,53.0,47.706422018348626,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,208873.1,39.24873333333334,39.40714784331585,-20.880310663308144,1.0785131020034684,127730.0,48.419969317310155,41.33331011650501,1.3924873333333334,,,,,2024-12,2024-12,2024,12,1,1,1,0,0,0,C,C,10,random_1y_034_20241219,1,2024-12-19,2025-12-18,1,0,C,34
stage064_A_random_1y_035_20210805,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_035_20210805,random_1y_035_20210805,2021-08-05 random independent start to 2022-08-04,random_1y,2021-08-05,2022-08-04,150000.0,150000.0,0.4,242,281925.0,87.94999999999999,88.35771334268172,-41.50873228154993,25.871090590550995,1.4966733880616214,140405.0,61.063222001410345,42.109880508262926,0,0,0,7580.0,109.0,52.046783625730995,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,281925.0,87.94999999999999,88.35771334268172,-41.50873228154993,1.4966733880616214,140405.0,61.063222001410345,42.109880508262926,1.8795,,,,,2021-08,2021-08,2021,8,1,1,1,0,1,0,A,A,8,random_1y_035_20210805,1,2021-08-05,2022-08-04,1,0,A,35
stage064_B_random_1y_035_20210805,B: Top9+fu（10品种）,stage064_B_random_1y_035_20210805,random_1y_035_20210805,2021-08-05 random independent start to 2022-08-04,random_1y,2021-08-05,2022-08-04,150000.0,150000.0,0.4,242,300685.0,100.45666666666668,100.93595839415634,-41.22266245190451,25.48125715581568,1.5873868455441296,140405.0,61.063222001410345,42.133008339723496,0,0,0,7780.0,111.0,51.74418604651163,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,300685.0,100.45666666666668,100.93595839415634,-41.22266245190451,1.5873868455441296,140405.0,61.063222001410345,42.133008339723496,2.004566666666667,,,,,2021-08,2021-08,2021,8,1,1,1,0,1,0,B,B,9,random_1y_035_20210805,1,2021-08-05,2022-08-04,1,0,B,35
stage064_C_random_1y_035_20210805,C: Top10+fu（11品种）,stage064_C_random_1y_035_20210805,random_1y_035_20210805,2021-08-05 random independent start to 2022-08-04,random_1y,2021-08-05,2022-08-04,150000.0,150000.0,0.4,242,294585.0,96.39,96.84571319100353,-42.967688412741545,25.73587336208703,1.538061252609739,140405.0,61.063222001410345,42.792003320480845,0,0,0,7980.0,113.0,51.42857142857142,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,294585.0,96.39,96.84571319100353,-42.967688412741545,1.538061252609739,140405.0,61.063222001410345,42.792003320480845,1.9639,,,,,2021-08,2021-08,2021,8,1,1,1,0,1,0,C,C,10,random_1y_035_20210805,1,2021-08-05,2022-08-04,1,0,C,35
stage064_A_random_1y_036_20220817,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_036_20220817,random_1y_036_20220817,2022-08-17 random independent start to 2023-08-16,random_1y,2022-08-17,2023-08-16,150000.0,150000.0,0.4,243,132395.0,-11.73666666666666,-11.77449946454724,-28.66854965843405,15.052566309475038,-0.3972674955294616,108595.0,63.24987338275244,45.84249947528848,0,0,0,2390.0,38.0,52.12765957446809,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,132395.0,-11.73666666666666,-11.77449946454724,-28.66854965843405,-0.3972674955294616,108595.0,63.24987338275244,45.84249947528848,0.8826333333333334,,,,,2022-08,2022-08,2022,8,0,1,1,0,0,0,A,A,8,random_1y_036_20220817,1,2022-08-17,2023-08-16,1,0,A,36
stage064_B_random_1y_036_20220817,B: Top9+fu（10品种）,stage064_B_random_1y_036_20220817,random_1y_036_20220817,2022-08-17 random independent start to 2023-08-16,random_1y,2022-08-17,2023-08-16,150000.0,150000.0,0.4,243,143665.0,-4.2233333333333345,-4.237524822745032,-27.86655361335768,12.40032089455809,-0.0180854828967178,110595.0,68.31311878096507,57.81533708107888,0,0,0,3080.0,48.0,55.96330275229357,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,143665.0,-4.2233333333333345,-4.237524822745032,-27.86655361335768,-0.0180854828967178,110595.0,68.31311878096507,57.81533708107888,0.9577666666666668,,,,,2022-08,2022-08,2022,8,0,1,1,0,0,0,B,B,9,random_1y_036_20220817,1,2022-08-17,2023-08-16,1,0,B,36
stage064_C_random_1y_036_20220817,C: Top10+fu（11品种）,stage064_C_random_1y_036_20220817,random_1y_036_20220817,2022-08-17 random independent start to 2023-08-16,random_1y,2022-08-17,2023-08-16,150000.0,150000.0,0.4,243,142520.0,-4.986666666666661,-5.003355491373441,-29.104477611940293,12.836827258341978,-0.0375601513033825,109250.0,73.17089244851259,57.472616634815395,0,0,0,3470.0,60.0,53.84615384615385,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,142520.0,-4.986666666666661,-5.003355491373441,-29.104477611940293,-0.0375601513033825,109250.0,73.17089244851259,57.472616634815395,0.9501333333333334,,,,,2022-08,2022-08,2022,8,0,1,1,0,0,0,C,C,10,random_1y_036_20220817,1,2022-08-17,2023-08-16,1,0,C,36
stage064_A_random_1y_037_20200114,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_037_20200114,random_1y_037_20200114,2020-01-14 random independent start to 2021-01-13,random_1y,2020-01-14,2021-01-13,150000.0,150000.0,0.4,243,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,6.798733820443499,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,0,0,0,12420.0,114.0,59.067357512953365,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,2.272477333333334,,,,,2020-01,2020-01,2020,1,1,1,1,0,0,0,A,A,8,random_1y_037_20200114,1,2020-01-14,2021-01-13,1,0,A,37
stage064_B_random_1y_037_20200114,B: Top9+fu（10品种）,stage064_B_random_1y_037_20200114,random_1y_037_20200114,2020-01-14 random independent start to 2021-01-13,random_1y,2020-01-14,2021-01-13,150000.0,150000.0,0.4,243,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,6.798733820443499,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,0,0,0,12420.0,114.0,59.067357512953365,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,2.272477333333334,,,,,2020-01,2020-01,2020,1,1,1,1,0,0,0,B,B,9,random_1y_037_20200114,1,2020-01-14,2021-01-13,1,0,B,37
stage064_C_random_1y_037_20200114,C: Top10+fu（11品种）,stage064_C_random_1y_037_20200114,random_1y_037_20200114,2020-01-14 random independent start to 2021-01-13,random_1y,2020-01-14,2021-01-13,150000.0,150000.0,0.4,243,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,6.798733820443499,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,0,0,0,12420.0,114.0,59.067357512953365,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,340871.6000000001,127.2477333333334,127.3755370506235,-21.98426573426572,2.4875000286528377,150000.0,65.87722848422217,58.62077841017387,2.272477333333334,,,,,2020-01,2020-01,2020,1,1,1,1,0,0,0,C,C,10,random_1y_037_20200114,1,2020-01-14,2021-01-13,1,0,C,37
stage064_A_random_1y_038_20210511,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_038_20210511,random_1y_038_20210511,2021-05-11 random independent start to 2022-05-10,random_1y,2021-05-11,2022-05-10,150000.0,150000.0,0.4,242,215595.0000000001,43.73000000000005,43.90916517445223,-36.830308091240695,19.77011025894412,1.0207504180485851,132135.00000000003,63.94480733944954,42.181488969882835,0,0,0,7460.0,122.0,50.526315789473685,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,215595.0000000001,43.73000000000005,43.90916517445223,-36.830308091240695,1.0207504180485851,132135.00000000003,63.94480733944954,42.181488969882835,1.4373000000000005,,,,,2021-05,2021-05,2021,5,1,1,1,0,0,0,A,A,8,random_1y_038_20210511,1,2021-05-11,2022-05-10,1,0,A,38
stage064_B_random_1y_038_20210511,B: Top9+fu（10品种）,stage064_B_random_1y_038_20210511,random_1y_038_20210511,2021-05-11 random independent start to 2022-05-10,random_1y,2021-05-11,2022-05-10,150000.0,150000.0,0.4,242,217865.0000000001,45.24333333333337,45.429615694231984,-36.16519433334796,19.687522366586453,1.0451000278619205,132135.00000000003,63.94480733944954,42.600477676872046,0,0,0,7660.0,124.0,50.79365079365079,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,217865.0000000001,45.24333333333337,45.429615694231984,-36.16519433334796,1.0451000278619205,132135.00000000003,63.94480733944954,42.600477676872046,1.4524333333333337,,,,,2021-05,2021-05,2021,5,1,1,1,0,0,0,B,B,9,random_1y_038_20210511,1,2021-05-11,2022-05-10,1,0,B,38
stage064_C_random_1y_038_20210511,C: Top10+fu（11品种）,stage064_C_random_1y_038_20210511,random_1y_038_20210511,2021-05-11 random independent start to 2022-05-10,random_1y,2021-05-11,2022-05-10,150000.0,150000.0,0.4,242,217865.0000000001,45.24333333333337,45.429615694231984,-36.16519433334796,19.687522366586453,1.0451000278619205,132135.00000000003,63.94480733944954,42.600477676872046,0,0,0,7660.0,124.0,50.79365079365079,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,217865.0000000001,45.24333333333337,45.429615694231984,-36.16519433334796,1.0451000278619205,132135.00000000003,63.94480733944954,42.600477676872046,1.4524333333333337,,,,,2021-05,2021-05,2021,5,1,1,1,0,0,0,C,C,10,random_1y_038_20210511,1,2021-05-11,2022-05-10,1,0,C,38
stage064_A_random_1y_039_20240903,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_039_20240903,random_1y_039_20240903,2024-09-03 random independent start to 2025-09-02,random_1y,2024-09-03,2025-09-02,150000.0,150000.0,0.4,242,236393.50000000003,57.59566666666669,57.84202784052963,-19.637363581679125,10.537225737388994,1.2913503214670905,146175.0,63.41121608527131,49.58697925661761,0,0,0,6430.0,64.0,50.68493150684932,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,236393.50000000003,57.59566666666669,57.84202784052963,-19.637363581679125,1.2913503214670905,146175.0,63.41121608527131,49.58697925661761,1.575956666666667,,,,,2024-09,2024-09,2024,9,1,1,1,0,0,0,A,A,8,random_1y_039_20240903,1,2024-09-03,2025-09-02,1,0,A,39
stage064_B_random_1y_039_20240903,B: Top9+fu（10品种）,stage064_B_random_1y_039_20240903,random_1y_039_20240903,2024-09-03 random independent start to 2025-09-02,random_1y,2024-09-03,2025-09-02,150000.0,150000.0,0.4,242,235875.8,57.250533333333344,57.495169219907226,-21.501639016922635,10.124116974449077,1.3022167782716974,147615.0,63.41121608527131,50.0997388304011,0,0,0,6770.0,68.0,50.35460992907801,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,235875.8,57.250533333333344,57.495169219907226,-21.501639016922635,1.3022167782716974,147615.0,63.41121608527131,50.0997388304011,1.5725053333333334,,,,,2024-09,2024-09,2024,9,1,1,1,0,0,0,B,B,9,random_1y_039_20240903,1,2024-09-03,2025-09-02,1,0,B,39
stage064_C_random_1y_039_20240903,C: Top10+fu（11品种）,stage064_C_random_1y_039_20240903,random_1y_039_20240903,2024-09-03 random independent start to 2025-09-02,random_1y,2024-09-03,2025-09-02,150000.0,150000.0,0.4,242,235763.50000000003,57.17566666666669,57.41992864706038,-22.455828918536604,12.039488587412286,1.2671603423188011,139785.0,63.41121608527131,52.13862649060933,0,0,0,6790.0,69.0,50.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,235763.50000000003,57.17566666666669,57.41992864706038,-22.455828918536604,1.2671603423188011,139785.0,63.41121608527131,52.13862649060933,1.571756666666667,,,,,2024-09,2024-09,2024,9,1,1,1,0,0,0,C,C,10,random_1y_039_20240903,1,2024-09-03,2025-09-02,1,0,C,39
stage064_A_random_1y_040_20180418,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_040_20180418,random_1y_040_20180418,2018-04-18 random independent start to 2019-04-17,random_1y,2018-04-18,2019-04-17,150000.0,150000.0,0.4,244,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,5.585960425897481,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0,0,0,4340.0,63.0,46.590909090909086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0.984713333333334,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,A,A,8,random_1y_040_20180418,1,2018-04-18,2019-04-17,1,0,A,40
stage064_B_random_1y_040_20180418,B: Top9+fu（10品种）,stage064_B_random_1y_040_20180418,random_1y_040_20180418,2018-04-18 random independent start to 2019-04-17,random_1y,2018-04-18,2019-04-17,150000.0,150000.0,0.4,244,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,5.585960425897481,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0,0,0,4340.0,63.0,46.590909090909086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0.984713333333334,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,B,B,9,random_1y_040_20180418,1,2018-04-18,2019-04-17,1,0,B,40
stage064_C_random_1y_040_20180418,C: Top10+fu（11品种）,stage064_C_random_1y_040_20180418,random_1y_040_20180418,2018-04-18 random independent start to 2019-04-17,random_1y,2018-04-18,2019-04-17,150000.0,150000.0,0.4,244,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,5.585960425897481,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0,0,0,4340.0,63.0,46.590909090909086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,147707.0000000001,-1.5286666666666116,-1.533875740976276,-13.79044643189269,0.0292074800764634,145135.00000000003,61.95601530355719,31.03759971604564,0.984713333333334,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,C,C,10,random_1y_040_20180418,1,2018-04-18,2019-04-17,1,0,C,40
stage064_A_random_1y_041_20231030,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_041_20231030,random_1y_041_20231030,2023-10-30 random independent start to 2024-10-29,random_1y,2023-10-30,2024-10-29,150000.0,150000.0,0.4,242,212955.0,41.97,42.00408132247786,-10.100573678020208,4.6546322973826735,1.5894796234401043,145430.0,45.77383417731086,30.72846892210112,0,0,0,3830.0,60.0,56.774193548387096,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,212955.0,41.97,42.00408132247786,-10.100573678020208,1.5894796234401043,145430.0,45.77383417731086,30.72846892210112,1.4197,,,,,2023-10,2023-10,2023,10,1,1,1,0,0,0,A,A,8,random_1y_041_20231030,1,2023-10-30,2024-10-29,1,0,A,41
stage064_B_random_1y_041_20231030,B: Top9+fu（10品种）,stage064_B_random_1y_041_20231030,random_1y_041_20231030,2023-10-30 random independent start to 2024-10-29,random_1y,2023-10-30,2024-10-29,150000.0,150000.0,0.4,242,209305.0,39.53666666666666,39.56851115499074,-11.230471086441607,5.470021230306271,1.4904058580264077,145430.0,46.799598176338776,30.98723114681052,0,0,0,3880.0,60.0,56.75675675675676,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,209305.0,39.53666666666666,39.56851115499074,-11.230471086441607,1.4904058580264077,145430.0,46.799598176338776,30.98723114681052,1.3953666666666666,,,,,2023-10,2023-10,2023,10,1,1,1,0,0,0,B,B,9,random_1y_041_20231030,1,2023-10-30,2024-10-29,1,0,B,41
stage064_C_random_1y_041_20231030,C: Top10+fu（11品种）,stage064_C_random_1y_041_20231030,random_1y_041_20231030,2023-10-30 random independent start to 2024-10-29,random_1y,2023-10-30,2024-10-29,150000.0,150000.0,0.4,242,306140.0,104.09333333333332,104.19308486504517,-11.230471086441607,4.429820545355274,2.6901099978966214,145430.0,46.799598176338776,36.98159791251806,0,0,0,5205.0,66.0,58.95953757225434,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,306140.0,104.09333333333332,104.19308486504517,-11.230471086441607,2.6901099978966214,145430.0,46.799598176338776,36.98159791251806,2.0409333333333333,,,,,2023-10,2023-10,2023,10,1,1,1,0,0,0,C,C,10,random_1y_041_20231030,1,2023-10-30,2024-10-29,1,0,C,41
stage064_A_random_1y_042_20241115,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_042_20241115,random_1y_042_20241115,2024-11-15 random independent start to 2025-11-14,random_1y,2024-11-15,2025-11-14,150000.0,150000.0,0.4,243,222005.8,48.003866666666674,48.203271518948455,-20.024535521281205,12.678633502689394,1.1851784021123986,130930.0,57.20742911755337,46.422508331015315,0,0,0,6540.0,65.0,50.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,222005.8,48.003866666666674,48.203271518948455,-20.024535521281205,1.1851784021123986,130930.0,57.20742911755337,46.422508331015315,1.4800386666666667,,,,,2024-11,2024-11,2024,11,1,1,1,0,0,0,A,A,8,random_1y_042_20241115,1,2024-11-15,2025-11-14,1,0,A,42
stage064_B_random_1y_042_20241115,B: Top9+fu（10品种）,stage064_B_random_1y_042_20241115,random_1y_042_20241115,2024-11-15 random independent start to 2025-11-14,random_1y,2024-11-15,2025-11-14,150000.0,150000.0,0.4,243,219455.8,46.30386666666668,46.4951691575878,-22.15928590665999,13.06525579628237,1.1763755617756064,131890.0,55.05782521681121,46.08757235691636,0,0,0,6590.0,67.0,49.6124031007752,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,219455.8,46.30386666666668,46.4951691575878,-22.15928590665999,1.1763755617756064,131890.0,55.05782521681121,46.08757235691636,1.4630386666666668,,,,,2024-11,2024-11,2024,11,1,1,1,0,0,0,B,B,9,random_1y_042_20241115,1,2024-11-15,2025-11-14,1,0,B,42
stage064_C_random_1y_042_20241115,C: Top10+fu（11品种）,stage064_C_random_1y_042_20241115,random_1y_042_20241115,2024-11-15 random independent start to 2025-11-14,random_1y,2024-11-15,2025-11-14,150000.0,150000.0,0.4,243,200653.1,33.768733333333344,33.90245045319003,-21.19169152109075,14.5812738424778,0.9534355409775928,123150.0,55.05782521681121,47.16551815942757,0,0,0,6280.0,68.0,48.837209302325576,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,200653.1,33.768733333333344,33.90245045319003,-21.19169152109075,0.9534355409775928,123150.0,55.05782521681121,47.16551815942757,1.3376873333333337,,,,,2024-11,2024-11,2024,11,1,1,1,0,0,0,C,C,10,random_1y_042_20241115,1,2024-11-15,2025-11-14,1,0,C,42
