diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_range_atr_enabled,long_signal_range_lookback,long_signal_range_atr_period,long_signal_range_atr_multiplier,long_signal_range_atr_entry_context,long_signal_range_atr_direction,long_signal_range_high,long_signal_range_low,long_signal_range_value,long_signal_range_prior_atr,long_signal_range_atr_threshold,long_signal_range_atr_condition_met,long_signal_range_atr_reason,long_signal_range_atr_blocked,long_signal_range_atr_selected_volume_before,long_signal_range_atr_selected_volume_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
886,2025-12-12 00:00:00+08:00,2025-12-12,au2602.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,970.88,948.14,22.74000000000001,10.727999999999998,32.184,0,range_not_above_threshold,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
887,2025-12-15 00:00:00+08:00,2025-12-15,rb2605.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,133,133,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
888,2025-12-16 00:00:00+08:00,2025-12-16,hc2605.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,126,126,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
889,2025-12-17 00:00:00+08:00,2025-12-17,lc2605.GFEX,lc.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,109860.0,91120.0,18740.0,3688.0,11064.0,1,range_strictly_above_threshold,1,24,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
890,2025-12-22 00:00:00+08:00,2025-12-22,OI605.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,38,38,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
891,2026-01-12 00:00:00+08:00,2026-01-12,MA605.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2323.0,2120.0,203.0,63.0,189.0,1,range_strictly_above_threshold,1,151,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
892,2026-01-12 00:00:00+08:00,2026-01-12,au2602.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,1031.3,964.0,67.29999999999995,14.840000000000009,44.520000000000024,1,range_strictly_above_threshold,1,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
893,2026-01-13 00:00:00+08:00,2026-01-13,rb2605.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3198.0,3085.0,113.0,47.4,142.2,0,range_not_above_threshold,0,130,130,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
894,2026-01-14 00:00:00+08:00,2026-01-14,SH603.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,33,33,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
895,2026-01-19 00:00:00+08:00,2026-01-19,fu2603.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,2680.0,2415.0,265.0,92.2,276.6,0,range_not_above_threshold,0,108,108,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
896,2026-01-23 00:00:00+08:00,2026-01-23,lc2605.GFEX,lc.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,182000.0,142100.0,39900.0,12916.0,38748.0,1,range_strictly_above_threshold,1,14,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
897,2026-01-26 00:00:00+08:00,2026-01-26,MA605.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2358.0,2183.0,175.0,44.2,132.60000000000002,1,range_strictly_above_threshold,1,54,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
898,2026-01-26 00:00:00+08:00,2026-01-26,ru2605.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,16480.0,15525.0,955.0,267.0,801.0,1,range_strictly_above_threshold,1,20,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
899,2026-02-02 00:00:00+08:00,2026-02-02,OI605.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9488.0,8880.0,608.0,178.8,536.4000000000001,1,range_strictly_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
900,2026-02-05 00:00:00+08:00,2026-02-05,SA605.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1235.0,1176.0,59.0,33.8,101.39999999999999,0,range_not_above_threshold,0,136,136,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
901,2026-02-09 00:00:00+08:00,2026-02-09,SM605.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,113,113,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
902,2026-02-10 00:00:00+08:00,2026-02-10,rb2605.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,130,130,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
903,2026-02-11 00:00:00+08:00,2026-02-11,hc2605.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,123,123,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
904,2026-02-11 00:00:00+08:00,2026-02-11,si2605.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,79,79,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
905,2026-02-12 00:00:00+08:00,2026-02-12,AP605.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9764.0,9334.0,430.0,122.4,367.20000000000005,1,range_strictly_above_threshold,1,33,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
906,2026-02-12 00:00:00+08:00,2026-02-12,ru2605.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,16970.0,15835.0,1135.0,295.0,885.0,1,range_strictly_above_threshold,1,20,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
907,2026-02-13 00:00:00+08:00,2026-02-13,SA605.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,67,67,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
908,2026-02-13 00:00:00+08:00,2026-02-13,SM605.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,114,114,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
909,2026-02-24 00:00:00+08:00,2026-02-24,ru2605.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,17155.0,15955.0,1200.0,263.0,789.0,1,range_strictly_above_threshold,1,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
910,2026-02-26 00:00:00+08:00,2026-02-26,FG605.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,156,156,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
911,2026-03-02 00:00:00+08:00,2026-03-02,SH605.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,53,53,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
912,2026-03-02 00:00:00+08:00,2026-03-02,lc2605.GFEX,lc.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,187700.0,133100.0,54600.0,12284.0,36852.0,1,range_strictly_above_threshold,1,10,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
913,2026-03-04 00:00:00+08:00,2026-03-04,MA605.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2721.0,2177.0,544.0,101.2,303.6,1,range_strictly_above_threshold,1,126,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
914,2026-03-04 00:00:00+08:00,2026-03-04,OI605.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9577.0,9003.0,574.0,133.2,399.59999999999997,1,range_strictly_above_threshold,1,34,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
915,2026-03-04 00:00:00+08:00,2026-03-04,SH605.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,19,19,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
916,2026-03-05 00:00:00+08:00,2026-03-05,SM605.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,6192.0,5714.0,478.0,140.0,420.0,1,range_strictly_above_threshold,1,106,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
917,2026-03-06 00:00:00+08:00,2026-03-06,cu2604.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
918,2026-03-10 00:00:00+08:00,2026-03-10,cu2604.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
919,2026-03-13 00:00:00+08:00,2026-03-13,SA605.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1330.0,1171.0,159.0,52.8,158.39999999999998,1,range_strictly_above_threshold,1,66,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
920,2026-03-13 00:00:00+08:00,2026-03-13,SH605.CZCE,SH.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2645.0,2065.0,580.0,181.6,544.8,1,range_strictly_above_threshold,1,24,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
921,2026-03-18 00:00:00+08:00,2026-03-18,FG605.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1163.0,1038.0,125.0,36.0,108.0,1,range_strictly_above_threshold,1,151,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
922,2026-03-24 00:00:00+08:00,2026-03-24,au2604.SHFE,au.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
923,2026-03-24 00:00:00+08:00,2026-03-24,hc2605.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3335.0,3250.0,85.0,29.0,87.0,0,range_not_above_threshold,0,116,116,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
924,2026-04-01 00:00:00+08:00,2026-04-01,sp2605.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,35,35,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
925,2026-04-03 00:00:00+08:00,2026-04-03,FG605.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,55,55,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
926,2026-04-09 00:00:00+08:00,2026-04-09,si2605.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,79,79,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
927,2026-04-10 00:00:00+08:00,2026-04-10,SA605.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,85,85,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
928,2026-04-17 00:00:00+08:00,2026-04-17,SH607.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,52,52,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
929,2026-04-22 00:00:00+08:00,2026-04-22,hc2610.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3392.0,3261.0,131.0,28.6,85.80000000000001,1,range_strictly_above_threshold,1,116,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
930,2026-04-29 00:00:00+08:00,2026-04-29,FG609.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,159,159,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
931,2026-04-29 00:00:00+08:00,2026-04-29,SH607.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,54,54,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
932,2026-05-07 00:00:00+08:00,2026-05-07,rb2610.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3278.0,3162.0,116.0,35.4,106.19999999999999,1,range_strictly_above_threshold,1,127,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
933,2026-05-19 00:00:00+08:00,2026-05-19,FG609.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,132,132,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
934,2026-05-19 00:00:00+08:00,2026-05-19,jm2609.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,28,28,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
935,2026-05-20 00:00:00+08:00,2026-05-20,sp2609.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,64,64,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
936,2026-06-01 00:00:00+08:00,2026-06-01,OI609.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9979.0,9536.0,443.0,123.8,371.4,1,range_strictly_above_threshold,1,35,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
937,2026-06-02 00:00:00+08:00,2026-06-02,jm2609.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1387.5,1152.5,235.0,55.4,166.2,1,range_strictly_above_threshold,1,25,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
938,2026-06-05 00:00:00+08:00,2026-06-05,lh2609.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
939,2026-06-08 00:00:00+08:00,2026-06-08,FG609.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,173,173,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
940,2026-06-08 00:00:00+08:00,2026-06-08,SA609.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,150,150,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
941,2026-06-09 00:00:00+08:00,2026-06-09,CF609.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,44,44,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
942,2026-06-09 00:00:00+08:00,2026-06-09,lc2609.GFEX,lc.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
943,2026-06-10 00:00:00+08:00,2026-06-10,MA609.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,3049.0,2756.0,293.0,95.0,285.0,1,range_strictly_above_threshold,1,49,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
944,2026-06-11 00:00:00+08:00,2026-06-11,hc2610.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,104,104,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
945,2026-06-15 00:00:00+08:00,2026-06-15,fu2609.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,80,80,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
946,2026-06-18 00:00:00+08:00,2026-06-18,MA609.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,52,52,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
947,2026-06-22 00:00:00+08:00,2026-06-22,SH609.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,58,58,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
948,2026-06-22 00:00:00+08:00,2026-06-22,hc2610.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,125,125,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
949,2026-06-22 00:00:00+08:00,2026-06-22,lc2609.GFEX,lc.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,21,21,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
950,2026-06-22 00:00:00+08:00,2026-06-22,lh2609.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,18,18,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
951,2026-06-22 00:00:00+08:00,2026-06-22,rb2610.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,133,133,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
952,2026-06-23 00:00:00+08:00,2026-06-23,FG609.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,169,169,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
953,2026-06-23 00:00:00+08:00,2026-06-23,sp2609.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,42,42,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
954,2026-06-24 00:00:00+08:00,2026-06-24,au2608.SHFE,au.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
955,2026-06-29 00:00:00+08:00,2026-06-29,cu2608.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
956,2026-06-29 00:00:00+08:00,2026-06-29,ru2609.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
957,2026-07-03 00:00:00+08:00,2026-07-03,OI609.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,35,35,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
958,2026-07-10 00:00:00+08:00,2026-07-10,lc2609.GFEX,lc.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
959,2026-07-13 00:00:00+08:00,2026-07-13,jm2609.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,28,28,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
960,2026-07-21 00:00:00+08:00,2026-07-21,si2609.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,74,74,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
961,2026-07-23 00:00:00+08:00,2026-07-23,SM609.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,117,117,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
962,2026-07-24 00:00:00+08:00,2026-07-24,OI609.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,10292.0,9849.0,443.0,159.0,477.0,0,range_not_above_threshold,0,28,28,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
963,2026-07-27 00:00:00+08:00,2026-07-27,lh2609.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,18,18,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
964,2026-07-30 00:00:00+08:00,2026-07-30,AP610.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,7910.0,7401.0,509.0,154.2,462.59999999999997,1,range_strictly_above_threshold,1,42,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
965,2026-07-30 00:00:00+08:00,2026-07-30,jm2609.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,17,17,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
966,2026-07-31 00:00:00+08:00,2026-07-31,jm2609.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
967,2026-08-03 00:00:00+08:00,2026-08-03,sp2609.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,83,83,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
968,2026-08-04 00:00:00+08:00,2026-08-04,cu2609.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,106910.0,104310.0,2600.0,1030.0,3090.0,0,range_not_above_threshold,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
